doi,title,date,tier,program,grant,acronym,call,disc,stage,stage_frac,proj_start,proj_end,proj_status,madmp,schema_ok,n_datasets,n_dist,personal,sensitive,ethics,challenging,access,url,dl
10.5281/zenodo.15102382,2D Topological Insulator states in transitional metal dichalcogenides,2025-03-28,No funder metadata,,,,,,unknown,,,,,True,False,1,3,0,0,unknown,False,public,https://zenodo.org/records/15102382,https://zenodo.org/api/records/15102382/files/2D_Topological_Insulator_states_in_transitional_metal_dichalcogenides.json/content
10.5281/zenodo.15101933,DMP Resource efficiency solutions for circular bioeconomy,2025-03-28,No funder metadata,,,,,,unknown,,,,,True,False,1,4,0,0,unknown,False,public,https://zenodo.org/records/15101933,https://zenodo.org/api/records/15101933/files/DMP_Resource_efficiency_solutions_for_circular_bioeconomy_.json/content
10.5281/zenodo.15100859,Public Speech in the Culture of Livonia: A Political and Social Phenomenon in the European Performative Tradition (1200-1600) (No. lzp-2024/1-0296),2025-03-28,No funder metadata,,,,,,unknown,,,,,True,False,2,8,0,0,unknown,False,public,https://zenodo.org/records/15100859,https://zenodo.org/api/records/15100859/files/Public_Speech_in_the_Culture_of_Livonia_A_Political_and_Social_Phenomenon_in_the_European_Performative_Tradition_12001600_No_lzp202410296.json/content
10.5281/zenodo.15100698,"FLPP pētījuma projekta ""Iekšzemes ūdeņu arheoloģiskais mantojums: salas un ezermītnes Latvijas ezeros "" (Nr. lzp-2024/1-0542) datu pārvaldības plāns",2025-03-28,No funder metadata,,,,,,unknown,,,,,True,False,6,22,0,0,unknown,False,public,https://zenodo.org/records/15100698,https://zenodo.org/api/records/15100698/files/FLPP_ptjuma_projekta_Iekzemes_deu_arheoloiskais_mantojums_salas_un_ezermtnes_Latvijas_ezeros__Nr_lzp202410542_datu_prvaldbas_plns.json/content
10.5281/zenodo.15096509,Advancing Immune Defense of Pancreatic β-Cells through Innovative Tissue  Engineering Scaffolds,2025-03-27,No funder metadata,,,,,,unknown,,,,,True,False,1,4,0,0,unknown,False,public,https://zenodo.org/records/15096509,https://zenodo.org/api/records/15096509/files/Advancing_Immune_Defense_of_Pancreatic_Cells_through_Innovative_Tissue__Engineering_Scaffolds.json/content
10.5281/zenodo.15096131,STYLISTICS IN ACTION: EXPLORING LITERARY LANGUAGE AND MEANING,2025-03-27,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/15096131,
10.5281/zenodo.18141923,Data Management Plan,2025-03-27,Horizon Europe,HORIZON,101172891,SPECTRUM,HORIZON-CL5-2024-D3-01,engineering and technology,early,0.139,2024-10-01,2028-03-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/18141923,
10.5281/zenodo.15090139,FLPP Gatavojoties karam: Kara nozīmes Latvijas publiskajā diskursā un jauniešu uztverē (KARAM) datu pārvaldības plāns,2025-03-26,No funder metadata,,,,,,unknown,,,,,True,False,5,18,0,0,unknown,False,public,https://zenodo.org/records/15090139,https://zenodo.org/api/records/15090139/files/FLPP_Gatavojoties_karam_Kara_nozmes_Latvijas_publiskaj_diskurs_un_jaunieu_uztver_KARAM_datu_prvaldbas_plns_.json/content
10.5281/zenodo.15089931,RESOLUTE Data Management Plan 3,2025-03-26,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/15089931,
10.5281/zenodo.15089536,Application of Bi2Se3-CNT heterostructures for conventional and photo-assisted low-temperature rechargeable Zn-ion batteries,2025-03-26,No funder metadata,,,,,,unknown,,,,,True,False,3,15,0,0,unknown,False,public,https://zenodo.org/records/15089536,https://zenodo.org/api/records/15089536/files/Application_of_Bi2Se3CNT_heterostructures_for_conventional_and_photoassisted_lowtemperature_rechargeable_Znion_batteries.json/content
10.5281/zenodo.15089493,Investigation of anomalous refraction effect by using automated digital zenith  camera VESTA,2025-03-26,No funder metadata,,,,,,unknown,,,,,True,False,1,4,0,0,unknown,False,public,https://zenodo.org/records/15089493,https://zenodo.org/api/records/15089493/files/Investigation_of_anomalous_refraction_effect_by_using_automated_digital_zenith__camera_VESTA.json/content
10.5281/zenodo.15086114,DESI 2024 III: Baryon Acoustic Oscillations from Galaxies and Quasars,2025-03-26,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/15086114,
10.5281/zenodo.21186002,D1.2 Project's Data Management Plan and Ethical Framework,2025-03-26,Horizon Europe,HORIZON,101180225,KijaniSpace,HORIZON-EUSPA-2023-SPACE,natural sciences,early,0.161,2024-10-01,2027-09-30,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/21186002,
10.5281/zenodo.15088702,DREAM D6.8_RP1 update of DMP,2025-03-26,Horizon Europe,HORIZON,101130523,DREAM,HORIZON-EIC-2023-PATHFINDEROPEN-01,social sciences,early,0.246,2024-04-01,2028-03-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/15088702,
10.5281/zenodo.15280817,DATA MANAGEMENT PLAN FOR THE INNOVANTIBIOFILM PROJECT,2025-03-26,Horizon Europe,HORIZON,101157363,InnovAntiBiofilm,HORIZON-WIDERA-2023-ACCESS-02,medical and health sciences,early,0.161,2024-10-01,2027-09-30,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/15280817,
10.5281/zenodo.15084690,Gamification as a Pedagogical Tool for Ethical Marketing,2025-03-25,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,True,public,https://zenodo.org/records/15084690,
10.5281/zenodo.15083744,Data management plan for development and piloting of meta-cognitive interventions for reducing engagement with misinformation,2025-03-25,No funder metadata,,,,,,unknown,,,,,True,False,1,4,0,0,unknown,False,public,https://zenodo.org/records/15083744,https://zenodo.org/api/records/15083744/files/Data_management_plan_for_development_and_piloting_of_metacognitive_interventions_for_reducing_engagement_with_misinformation.json/content
10.5281/zenodo.15083684,Reclaiming Latvian Realism: Literary Innovation as Identity Quest,2025-03-25,No funder metadata,,,,,,unknown,,,,,True,False,1,3,0,0,unknown,False,public,https://zenodo.org/records/15083684,https://zenodo.org/api/records/15083684/files/Reclaiming_Latvian_Realism_Literary_Innovation_as_Identity_Quest.json/content
10.5281/zenodo.15080965,ENGAGING CONVERSATION IN THE CLASSROOM,2025-03-25,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/15080965,
10.5281/zenodo.15077251,Шаблон Плану управління дослідницькими даними Бердянського державного педагогічного університету,2025-03-24,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,True,public,https://zenodo.org/records/15077251,
10.5281/zenodo.15068958,Nearby stellar substructures in the Galactic halo from DESI Milky Way Survey Year 1 Data Release,2025-03-22,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/15068958,
10.5281/zenodo.15056654,Innovative Approaches to Organic Glass-forming Materials for  Advanced All-Optical Devices DMP,2025-03-20,No funder metadata,,,,,,unknown,,,,,True,False,1,5,0,0,unknown,False,public,https://zenodo.org/records/15056654,https://zenodo.org/api/records/15056654/files/Innovative_Approaches_to_Organic_Glassforming_Materials_for__Advanced_AllOptical_Devices_DMP.json/content
10.5281/zenodo.15056332,Influence of stoichiometry on radiation-induced effects in advanced two-phase functional materials for future thermonuclear fusion reactors,2025-03-20,No funder metadata,,,,,,unknown,,,,,True,False,3,15,0,0,unknown,False,public,https://zenodo.org/records/15056332,https://zenodo.org/api/records/15056332/files/Influence_of_stoichiometry_on_radiationinduced_effects_in_advanced_twophase_functional_materials_for_future_thermonuclear_fusion_reactors.json/content
10.5281/zenodo.15051686,DECONSTRUCTING AUGMENTED VISION FUNCTIONALITY,2025-03-19,No funder metadata,,,,,,unknown,,,,,True,False,1,4,0,0,unknown,False,public,https://zenodo.org/records/15051686,https://zenodo.org/api/records/15051686/files/DECONSTRUCTING_AUGMENTED_VISION_FUNCTIONALITY.json/content
10.5281/zenodo.15045636,Multifunctional hybrid metal oxide nanowire arrays for simultaneous green power generation and CO2 reduction,2025-03-18,No funder metadata,,,,,,unknown,,,,,True,False,4,19,0,0,unknown,False,public,https://zenodo.org/records/15045636,https://zenodo.org/api/records/15045636/files/Multifunctional_hybrid_metal_oxide_nanowire_arrays_for_simultaneous_green_power_generation_and_CO2_reduction.json/content
10.5281/zenodo.15040352,Navigating Post-Exile: Transformations and Transitions in the Latvian Exile Community after 1991,2025-03-17,No funder metadata,,,,,,unknown,,,,,True,False,1,3,0,0,unknown,False,public,https://zenodo.org/records/15040352,https://zenodo.org/api/records/15040352/files/Navigating_PostExile_Transformations_and_Transitions_in_the_Latvian_Exile_Community_after_1991.json/content
10.5281/zenodo.15638890,Second Technical Workshop: DiSSCo Data Management Plan and Standards for Taxon Hypotheses - Milestone 20,2025-03-17,Horizon Europe,HORIZON,101130121,DiSSCo Transition,HORIZON-INFRA-2023-DEV-01,social sciences,late,0.863,2023-12-01,2025-05-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/15638890,
10.5281/zenodo.15422361,D1.2 - Data Management Plan v1,2025-03-17,Horizon Europe,HORIZON,101120218,HumAIne,HORIZON-CL4-2022-HUMAN-02,natural sciences,mid,0.487,2023-10-01,2026-09-30,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/15422361,
10.5281/zenodo.19019265,"Economics, Extension & Marketing Practical Book",2025-03-14,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/19019265,
10.5281/zenodo.15026157,D1.6 – (D1.5.1) Ethics and Data Management Plan,2025-03-14,Horizon Europe,HORIZON,101095594,XpanDH,HORIZON-HLTH-2022-IND-13,medical and health sciences,late,1.1,2023-01-01,2024-12-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/15026157,
10.5281/zenodo.15017905,Title,2025-03-13,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/15017905,
10.5281/zenodo.15005410,Automated Patient Engagement and Tracking for Colorectal Cancer Screening in Primary Care,2025-03-11,No funder metadata,,,,,,unknown,,,,,True,False,1,4,0,0,unknown,True,public,https://zenodo.org/records/15005410,https://zenodo.org/api/records/15005410/files/Automated_Patient_Engagement_and_Tracking_for_Colorectal_Cancer_Screening_in_Primary_Care.json/content
10.5281/zenodo.15001756,Infra-dmp und DMP4NFDI - Datenmanagementpläne in der NFDI,2025-03-10,DFG,DFG,521453681,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/15001756,
10.5281/zenodo.14986756,No time for cosmology project - Data Management Plan,2025-03-07,Horizon Europe,HORIZON,101126304,NOTIMEFORCOSMO,ERC-2023-COG,natural sciences,early,0.102,2024-09-01,2029-08-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14986756,
10.5281/zenodo.14981565,Precise first principles methods for modelling quantum materials,2025-03-06,No funder metadata,,,,,,unknown,,,,,True,False,1,5,0,0,unknown,False,public,https://zenodo.org/records/14981565,https://zenodo.org/api/records/14981565/files/Precise_first_principles_methods_for_modelling_quantum_materials.json/content
10.5281/zenodo.21774756,PROTWIN Deliverable 5.2: DATA MANAGEMENT PLAN,2025-03-06,Horizon Europe,HORIZON,101158968,PROTWIN,HORIZON-WIDERA-2023-ACCESS-02,natural sciences,early,0.17,2024-09-01,2027-08-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/21774756,
10.5281/zenodo.14975934,EUREMAP demonstrator project: Metabolomic profiling of sea surface microlayer and bio-fouling organisms in marine coastal areas with a focus on siderophores,2025-03-05,Horizon Europe,HORIZON,101131663,EUREMAP,HORIZON-INFRA-2023-DEV-01,medical and health sciences,mid,0.392,2024-01-01,2026-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14975934,
10.5281/zenodo.14973970,Title,2025-03-05,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14973970,
10.5281/zenodo.14968287,Disrupting AIP-Protein Interactions for Therapeutic Advances in Infectious and Inflammatory Diseases,2025-03-04,No funder metadata,,,,,,unknown,,,,,True,False,1,3,0,0,unknown,False,public,https://zenodo.org/records/14968287,https://zenodo.org/api/records/14968287/files/Disrupting_AIPProtein_Interactions_for_Therapeutic_Advances_in_Infectious_and_Inflammatory_Diseases.json/content
10.5281/zenodo.18921832,REED Deliverable 2.1 Data Management Plan,2025-03-03,Horizon Europe,HORIZON,101178405,REED,HORIZON-CL4-2024-TWIN-TRANSITION-01,,early,0.129,2024-10-01,2027-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/18921832,
10.5281/zenodo.21905419,D7.2 Data Management Plan (M6),2025-02-28,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,True,public,https://zenodo.org/records/21905419,
10.5281/zenodo.17818069,23IND05 - H2FlowTrace - Data Management Plan,2025-02-28,Other EU,EC,23IND05 H2FlowTrace,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/17818069,
10.5281/zenodo.17434428,"D1.9 Data Management Plan and list of agreements  with data providers, M18",2025-02-28,Horizon Europe,HORIZON,101112823,DTO-BioFlow,HORIZON-MISS-2022-OCEAN-01,natural sciences,mid,0.428,2023-09-01,2027-02-28,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/17434428,
10.5281/zenodo.17434358,"D1.8 Data Management Plan and list of agreements  with data providers, M6",2025-02-28,Horizon Europe,HORIZON,101112823,DTO-BioFlow,HORIZON-MISS-2022-OCEAN-01,natural sciences,mid,0.428,2023-09-01,2027-02-28,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/17434358,
10.5281/zenodo.16748778,BRIDGE D6.2. Data Management Plan,2025-02-28,Horizon Europe,HORIZON,101160337,BRIDGE,HORIZON-WIDERA-2023-ACCESS-02,social sciences,early,0.165,2024-09-01,2027-08-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16748778,
10.5281/zenodo.15525377,D1.2 TwInn4MicroUp Data Management Plan,2025-02-28,Horizon Europe,HORIZON,101159570,TwInn4MicroUp,HORIZON-WIDERA-2023-ACCESS-02,engineering and technology,early,0.165,2024-09-01,2027-08-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/15525377,
10.5281/zenodo.14943958,What's behind the Data Management Plan of the future?,2025-02-28,Horizon Europe,HORIZON,101130187,OSTrails,HORIZON-INFRA-2023-EOSC-01,natural sciences,mid,0.359,2024-02-01,2027-01-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14943958,
10.5281/zenodo.14970959,D1.4 - Data Management Plan,2025-02-28,Horizon Europe,HORIZON,101131592,EPOS ON,HORIZON-INFRA-2023-DEV-01,,early,0.165,2024-09-01,2027-08-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14970959,
10.5281/zenodo.14955816,Data Management Plan: final version,2025-02-28,Other EU,EC,CUP B53C22003780006,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14955816,
10.5281/zenodo.16900973,D2.1. Data Management Plan,2025-02-27,Horizon Europe,HORIZON,101159214,ChatMED,HORIZON-WIDERA-2023-ACCESS-02,natural sciences,early,0.164,2024-09-01,2027-08-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/16900973,
10.5281/zenodo.14925339,D1.6 – (D1.5.1) Ethics and Data Management Plan,2025-02-25,Horizon Europe,HORIZON,101095594,XpanDH,HORIZON-HLTH-2022-IND-13,medical and health sciences,late,1.077,2023-01-01,2024-12-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/14925339,
10.5281/zenodo.14922164,Data Management Plan for the Aviation Zero Project 2050 Project (AZERO),2025-02-25,Horizon Europe,HORIZON,101151804,AZERO,HORIZON-MSCA-2023-PF-01,,early,0.243,2024-09-01,2026-08-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/14922164,
10.5281/zenodo.14893773,eNargiZinc Deliverable D1.5 – Data Management Plan,2025-02-19,Horizon Europe,HORIZON,101120311,eNargiZinc,HORIZON-MSCA-2022-DN-01,natural sciences,early,0.262,2024-01-01,2028-04-30,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14893773,
10.17605/OSF.IO/D4FXJ,"Microdosing of flywheel training: Effects of low vs. high training frequency on muscle mass, strength and power",2025-02-18,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14889326,
10.5281/zenodo.14882642,DMP EFECT,2025-02-17,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14882642,
10.5281/zenodo.14882276,Genetic Tools for Feed-Efficient and Sustainable Meat Production in Latvian Sheep Breeds,2025-02-17,Other funder,,Nr. lzp-2024/1-0092,,,,unknown,,,,,True,False,14,59,0,0,unknown,False,public,https://zenodo.org/records/14882276,https://zenodo.org/api/records/14882276/files/Genetic_Tools_for_FeedEfficient_and_Sustainable_Meat_Production_in_Latvian_Sheep_Breeds.json/content
10.5281/zenodo.14881926,PLAN DE GESTION DE DATOS DEL PROYECTO REF. PID2020-117788RB-I00,2025-02-17,Other funder,,PID2020-117788RB-I00,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14881926,
10.5281/zenodo.14865422,Optimization of prophylactic antibacterial therapy in spinal surgery through mechanical PKPD modelling to reduce the emergence of antibiotic-resistant bacteria (OPATS-PKPD),2025-02-13,Other funder,,lzp-2024/1-030,,,,unknown,,,,,False,,,,0,0,,True,public,https://zenodo.org/records/14865422,
10.5281/zenodo.14865269,Digital monitoring for integrated progression assessment of myalgic encephalomyelitis / chronic fatigue syndrome,2025-02-13,Other funder,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14865269,
10.5281/zenodo.14865389,D1.3 Data Management Plan RP1 update,2025-02-13,Horizon Europe,HORIZON,101130046,MultiSpin.AI,HORIZON-EIC-2023-PATHFINDEROPEN-01,engineering and technology,mid,0.345,2024-02-01,2027-01-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14865389,
10.5281/zenodo.14844496,Essential and universal ribosome isoaspartylation catalysed by ancient enzymes (EURICA). Data Management Plan,2025-02-10,Other funder,,ANR-23-CE44-0039,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14844496,
10.5281/zenodo.20716749,NETTAG+ Deliverable D1.2 - First version of the Data Management Plan,2025-02-10,Horizon Europe,HORIZON,101112812,NETTAGPlus,HORIZON-MISS-2022-OCEAN-01,agricultural sciences,mid,0.595,2023-05-01,2026-04-30,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20716749,
10.5281/zenodo.14836698,D1.2 - H2tALENT Data Management Plan,2025-02-08,Horizon Europe,HORIZON,101137611,H2tALENT,HORIZON-JTI-CLEANH2-2023-1,social sciences,early,0.188,2024-03-01,2029-02-28,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14836698,
10.5281/zenodo.14833095,D 3.1 - Data Management Plan,2025-02-07,Horizon 2020,H2020,945307,eMOTIONAL Cities,H2020-SC1-BHC-2018-2020,natural sciences,late,0.986,2021-03-01,2025-02-28,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14833095,
10.5281/zenodo.14824497,Intentions and behaviours of using digital health technology by older adults: collaborative research: Data Management Plan,2025-02-06,Other funder,,LCF/PR/SR23/57000012,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14824497,
10.5281/zenodo.14825730,"Data Management Plan for ""Maritime spatial planning according to international requirements on the Kurzeme coast"" project (RTU-PA-2024/1-0049)",2025-02-06,No funder metadata,,,,,,unknown,,,,,True,False,3,12,0,0,unknown,False,public,https://zenodo.org/records/14825730,https://zenodo.org/api/records/14825730/files/Data_Management_Plan_for_Maritime_spatial_planning_according_to_international_requirements_on_the_Kurzeme_coast_project_RTUPA202410049.json/content
10.5281/zenodo.14825470,"Data Management Plan for ""Maritime spatial planning according to international requirements on the Kurzeme coast"" project (C4835.ZPD.PI.0049.P1)",2025-02-06,No funder metadata,,,,,,unknown,,,,,True,False,3,12,0,0,unknown,False,public,https://zenodo.org/records/14825470,https://zenodo.org/api/records/14825470/files/Data_Management_Plan_for_Maritime_spatial_planning_according_to_international_requirements_on_the_Kurzeme_coast_project_C4835ZPDPI0049P1.json/content
10.5281/zenodo.14810834,Using repositories to make research outputs FAIR: AIM RSF guidelines,2025-02-05,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14810834,
10.5281/zenodo.14810827,FLPP GigWork DPP,2025-02-05,No funder metadata,,,,,,unknown,,,,,True,False,4,15,0,0,unknown,False,public,https://zenodo.org/records/14810827,https://zenodo.org/api/records/14810827/files/FLPP_GigWork_DPP.json/content
10.5281/zenodo.14800354,Genomics and transcriptomics guided trait stacking of antagonistic mechanisms utilized by Streptomyces spp. from underexplored strain collection in SynComs against pathogens causing ash dieback and acute oak decline,2025-02-04,No funder metadata,,,,,,unknown,,,,,True,False,1,3,0,0,unknown,False,public,https://zenodo.org/records/14800354,https://zenodo.org/api/records/14800354/files/Genomics_and_transcriptomics_guided_trait_stacking_of_antagonistic_mechanisms_utilized_by_Streptomyces_spp_from_underexplored_strain_collection_in_SynComs_against_pathogens_causing_ash_dieback_and_acute_oak_decline.json/content
10.5281/zenodo.20082543,Management and Quality Plan and Data Management Plan - First version,2025-02-04,Horizon Europe,HORIZON,101132497,R-Map,HORIZON-CL2-2023-TRANSFORMATIONS-01,engineering and technology,early,0.337,2024-02-01,2027-01-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/20082543,
10.5281/zenodo.14801026,PREP4BLUE D1.7: Data Management Plan Update,2025-02-04,Horizon Europe,HORIZON,101056957,PREP4BLUE,HORIZON-MISS-2021-OCEAN-01,social sciences,late,0.894,2022-06-01,2025-05-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/14801026,
10.5281/zenodo.14800566,PREP4BLUE D1.3: Data Management Plan,2025-02-04,Horizon Europe,HORIZON,101056957,PREP4BLUE,HORIZON-MISS-2021-OCEAN-01,social sciences,late,0.894,2022-06-01,2025-05-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14800566,
10.5281/zenodo.14786530,Data Management Plan: First Version,2025-02-01,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14786530,
10.5281/zenodo.15834563,Deliverable 5.1: PRO-WILD Data Management Plan,2025-02,Horizon Europe,HORIZON,101134965,PRO-WILD,HORIZON-CL6-2023-BIODIV-01,agricultural sciences,unknown,,2024-09-01,2029-08-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/15834563,
10.5281/zenodo.14929498,Data Management Plan,2025-01-31,Horizon Europe,HORIZON,101061068,GRANULAR,HORIZON-CL6-2021-COMMUNITIES-01,engineering and technology,mid,0.584,2022-10-01,2026-09-30,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14929498,
10.5281/zenodo.14795222,D3.1 DMP Evaluation Rubric and Service Specifications,2025-01-31,Horizon Europe,HORIZON,101130187,OSTrails,HORIZON-INFRA-2023-EOSC-01,natural sciences,early,0.333,2024-02-01,2027-01-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14795222,
10.5281/zenodo.19221789,IMPACT OF MUSCULOSKELETAL DISORDERS ON EMPLOYEES IN THE IT  INDUSTRY,2025-01-30,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/19221789,
10.5281/zenodo.16316840,Data Managment Plan - Project PI24_01410,2025-01-30,Other funder,,PI24_01410,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/16316840,
10.5281/zenodo.14773706,"Open Science markers in research publications of SciLifeLab infrastructure units, open test version",2025-01-30,No funder metadata,,,,,,unknown,,,,,True,True,1,0,0,0,unknown,False,public,https://zenodo.org/records/14773706,https://zenodo.org/api/records/14773706/files/Open_Science_markers_in_research_publications_of_SciLifeLab_infrastructure_units_open_test_version.json/content
10.5281/zenodo.20809790,SUSHEAT D1.2.2 Data Management Plan and Ethical Management (Public Summary),2025-01-30,Horizon Europe,HORIZON,101103552,SUSHEAT,HORIZON-CL5-2022-D4-01,engineering and technology,mid,0.438,2023-05-01,2027-04-30,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/20809790,
10.5281/zenodo.14768297,ASCEND Strategic Plan,2025-01-29,Other funder,,2021898,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14768297,
10.5281/zenodo.14768286,ASCEND Governance Plan,2025-01-29,Other funder,,2021898,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14768286,
10.5281/zenodo.14768280,ASCEND Broadening Participation Plan,2025-01-29,Other funder,,2021898,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14768280,
10.5281/zenodo.14768277,EMERGE Governance Plan,2025-01-29,Other funder,,2022070,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14768277,
10.5281/zenodo.14768275,EMERGE Broadening Participation Plan,2025-01-29,Other funder,,2333103,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14768275,
10.5281/zenodo.14768268,EMERGE Strategic Plan,2025-01-29,Other funder,,2333103,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14768268,
10.5281/zenodo.14768233,GEMS Broadening Participation Plan,2025-01-29,Other funder,,2022049,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14768233,
10.5281/zenodo.14768224,GEMS Strategic Plan,2025-01-29,Other funder,,2022049,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14768224,
10.5281/zenodo.14768199,GEMS Governance Plan,2025-01-29,Other funder,,2022049,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14768199,
10.5281/zenodo.14765663,"Synergizing Policy, Innovation, and Business Sustainability for a Greener, Efficient, and Politically Engaged RIX Airport Ecosystem (RIXopolis)",2025-01-29,No funder metadata,,,,,,unknown,,,,,True,False,1,5,0,0,unknown,False,public,https://zenodo.org/records/14765663,https://zenodo.org/api/records/14765663/files/Synergizing_Policy_Innovation_and_Business_Sustainability_for_a_Greener_Efficient_and_Politically_Engaged_RIX_Airport_Ecosystem_RIXopolis.json/content
10.5281/zenodo.14762307,PartArt4OW Data and Ethics Management Plan,2025-01-29,Horizon Europe,HORIZON,101157247,PartArt4OW,HORIZON-MISS-2023-OCEAN-01,humanities,early,0.165,2024-09-01,2027-02-28,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/14762307,
10.5281/zenodo.14765602,H2tALENT Data Management Plan,2025-01-29,Horizon Europe,HORIZON,101137611,H2tALENT,HORIZON-JTI-CLEANH2-2023-1,social sciences,early,0.183,2024-03-01,2029-02-28,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14765602,
10.5281/zenodo.14753096,ESIWACE3 Data Management Plan (D7.3),2025-01-28,Horizon Europe,HORIZON,101093054,ESiWACE3,HORIZON-EUROHPC-JU-2021-COE-01,engineering and technology,mid,0.519,2023-01-01,2026-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14753096,
10.5281/zenodo.14750041,DMP générique d'un projet Observatoires Génomiques Marins,2025-01-27,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14750041,
10.5281/zenodo.14741224,SECURE Deliverable 6.4: Data Management Plan,2025-01-26,Horizon Europe,HORIZON,101094902,SECURE,HORIZON-WIDERA-2022-ERA-01,,late,0.922,2023-01-01,2025-03-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/14741224,
